FIPS,yield,Year,lat,lon,Precipitation January,Precipitation February,Precipitation March,Precipitation April,Precipitation May,Precipitation June,Precipitation July,Precipitation August,Precipitation September,Precipitation October,Precipitation November,Precipitation December,Average Temperature January,Average Temperature February,Average Temperature March,Average Temperature April,Average Temperature May,Average Temperature June,Average Temperature July,Average Temperature August,Average Temperature September,Average Temperature October,Average Temperature November,Average Temperature December,Maximum Temperature January,Maximum Temperature February,Maximum Temperature March,Maximum Temperature April,Maximum Temperature May,Maximum Temperature June,Maximum Temperature July,Maximum Temperature August,Maximum Temperature September,Maximum Temperature October,Maximum Temperature November,Maximum Temperature December,Minimum Temperature January,Minimum Temperature February,Minimum Temperature March,Minimum Temperature April,Minimum Temperature May,Minimum Temperature June,Minimum Temperature July,Minimum Temperature August,Minimum Temperature September,Minimum Temperature October,Minimum Temperature November,Minimum Temperature December,Heating Degree Days January,Heating Degree Days February,Heating Degree Days March,Heating Degree Days April,Heating Degree Days May,Heating Degree Days June,Heating Degree Days July,Heating Degree Days August,Heating Degree Days September,Heating Degree Days October,Heating Degree Days November,Heating Degree Days December,Cooling Degree Days January,Cooling Degree Days February,Cooling Degree Days March,Cooling Degree Days April,Cooling Degree Days May,Cooling Degree Days June,Cooling Degree Days July,Cooling Degree Days August,Cooling Degree Days September,Cooling Degree Days October,Cooling Degree Days November,Cooling Degree Days December,crop
22123,40.0,1995,32.78636857629302,-91.46028406242735,5.83,2.87,8.24,8.93,4.55,2.79,6.94,1.24,1.61,1.31,1.93,5.53,47.5,49.3,58.6,64.9,73.6,77.9,82.4,84.1,74.5,64.9,52.0,45.9,57.0,60.3,69.0,76.6,84.0,89.0,92.3,95.1,87.6,79.4,65.3,55.7,38.0,38.3,48.2,53.2,63.3,66.8,72.4,73.1,61.4,50.4,38.7,36.0,552.0,447.0,241.0,80.0,0.0,0.0,0.0,0.0,0.0,90.0,395.0,593.0,10.0,7.0,43.0,76.0,272.0,387.0,539.0,592.0,288.0,88.0,0.0,0.0,Wheat
22015,34.1,1995,32.67795858155389,-93.60159136635802,6.4,3.11,4.87,6.67,3.64,1.47,4.48,1.83,3.73,1.77,1.46,6.1,46.7,50.5,57.9,62.8,72.0,77.6,82.5,85.0,75.1,64.8,53.3,47.3,56.5,63.0,68.7,74.9,82.3,89.7,93.3,97.1,87.6,79.9,67.3,57.4,36.9,38.0,47.1,50.8,61.7,65.4,71.7,73.0,62.6,49.6,39.3,37.3,573.0,414.0,256.0,113.0,7.0,0.0,0.0,0.0,0.0,91.0,357.0,548.0,6.0,7.0,36.0,48.0,224.0,377.0,543.0,622.0,307.0,84.0,6.0,0.0,Wheat
22081,33.3,1995,32.095441193432734,-93.34245602521987,6.34,2.48,7.27,10.86,3.73,0.76,5.83,2.16,2.05,3.09,1.56,6.18,48.0,51.2,59.1,63.8,72.8,77.8,82.5,85.1,76.4,65.5,54.1,48.0,58.5,64.0,69.8,75.8,83.1,89.8,93.0,97.1,89.8,80.8,67.9,58.4,37.6,38.4,48.4,51.7,62.5,65.7,72.1,73.0,62.9,50.2,40.4,37.5,537.0,395.0,227.0,98.0,0.0,0.0,0.0,0.0,0.0,82.0,333.0,528.0,11.0,9.0,44.0,61.0,246.0,383.0,543.0,622.0,340.0,97.0,7.0,0.0,Wheat
22045,31.3,1995,29.888157553394286,-91.73904092137403,4.54,1.92,11.88,5.88,6.21,1.98,6.17,5.16,3.02,4.59,7.52,6.81,52.9,56.1,61.9,67.6,77.0,79.6,83.1,83.6,79.2,69.1,58.9,53.7,62.1,66.2,69.6,76.6,85.0,89.4,91.5,92.6,89.9,79.3,69.2,62.6,43.8,46.0,54.2,58.6,68.9,69.8,74.6,74.6,68.4,58.9,48.6,44.8,405.0,275.0,160.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,213.0,363.0,31.0,25.0,64.0,114.0,370.0,438.0,560.0,578.0,425.0,162.0,31.0,13.0,Wheat
22055,43.2,1995,30.205380803397148,-92.06733716363479,5.92,2.75,11.06,6.13,6.9,1.11,5.96,5.61,2.77,5.33,9.4,9.29,52.1,55.6,61.8,67.7,76.9,79.8,83.2,84.0,78.9,68.4,58.2,53.2,61.7,66.6,70.4,77.7,85.9,90.5,92.5,93.7,90.7,79.7,69.5,62.6,42.6,44.6,53.2,57.7,67.9,69.1,73.9,74.2,67.0,57.2,46.9,43.7,425.0,287.0,163.0,37.0,0.0,0.0,0.0,0.0,0.0,38.0,229.0,379.0,26.0,22.0,63.0,117.0,369.0,444.0,564.0,588.0,417.0,144.0,25.0,11.0,Wheat
22099,43.8,1995,30.13139967770168,-91.61277444769172,5.48,2.38,11.88,6.16,7.84,2.22,6.09,5.56,2.47,5.19,7.92,6.98,52.3,55.6,61.9,67.6,76.8,79.5,83.0,83.7,78.9,68.5,58.3,53.1,62.2,66.7,70.6,77.8,86.0,90.2,92.2,93.4,90.5,79.6,69.6,62.9,42.4,44.5,53.2,57.4,67.7,68.7,73.8,74.0,67.3,57.4,46.9,43.3,421.0,286.0,159.0,36.0,0.0,0.0,0.0,0.0,0.0,39.0,227.0,379.0,28.0,22.0,63.0,114.0,367.0,434.0,558.0,579.0,417.0,148.0,25.0,11.0,Wheat
22001,36.0,1995,30.297393861308993,-92.41117873992194,6.46,2.85,10.66,6.39,7.36,1.86,6.61,6.17,3.36,3.32,7.82,7.76,52.3,55.5,61.9,67.8,76.9,80.0,83.2,84.0,78.8,68.4,58.3,52.9,62.0,66.6,70.6,78.0,86.0,90.9,92.7,93.8,90.9,80.4,69.4,62.2,42.6,44.3,53.2,57.4,67.8,69.1,73.7,74.0,66.6,56.4,47.2,43.6,419.0,289.0,160.0,36.0,0.0,0.0,0.0,0.0,0.0,38.0,227.0,386.0,25.0,23.0,65.0,118.0,368.0,450.0,565.0,587.0,413.0,144.0,26.0,10.0,Wheat
22011,33.3,1995,30.648323947818334,-93.3468500300713,8.84,3.04,8.26,9.45,6.08,2.75,6.96,4.82,2.75,5.31,5.21,6.72,51.3,54.6,61.1,66.3,75.1,78.1,82.1,83.0,77.6,66.8,57.0,51.5,61.5,66.2,70.2,77.7,85.0,89.6,92.0,92.8,89.9,79.9,68.3,60.7,41.1,43.0,52.0,55.0,65.1,66.6,72.1,73.1,65.4,53.7,45.6,42.3,444.0,308.0,178.0,54.0,0.0,0.0,0.0,0.0,0.0,58.0,260.0,427.0,20.0,18.0,58.0,94.0,312.0,392.0,529.0,557.0,380.0,114.0,18.0,7.0,Wheat
22053,31.7,1995,30.266509500029734,-92.81284482069519,6.11,2.81,9.18,7.29,7.51,2.44,7.53,5.9,3.73,2.88,6.33,6.65,52.7,55.6,62.1,67.8,76.6,79.9,83.0,83.8,78.8,68.5,58.6,52.7,62.4,66.6,70.9,78.2,85.7,90.6,92.4,93.6,90.7,80.9,69.4,61.8,42.9,44.6,53.3,57.4,67.4,69.1,73.7,74.0,66.8,56.1,47.7,43.5,406.0,286.0,157.0,35.0,0.0,0.0,0.0,0.0,0.0,38.0,220.0,392.0,25.0,22.0,66.0,118.0,358.0,446.0,559.0,582.0,413.0,147.0,28.0,9.0,Wheat
22113,36.7,1995,29.84474504402271,-92.3228461128274,5.13,2.13,9.93,5.2,5.66,1.84,7.06,5.7,2.67,3.45,7.07,9.59,53.2,56.2,62.0,67.8,76.8,79.9,83.0,83.6,79.2,69.2,59.2,53.7,62.1,66.4,69.9,76.8,84.6,89.4,91.3,92.7,90.1,80.0,69.6,62.3,44.2,45.9,54.1,58.8,68.9,70.3,74.6,74.5,68.2,58.4,48.8,45.1,396.0,272.0,158.0,34.0,0.0,0.0,0.0,0.0,0.0,33.0,209.0,361.0,29.0,25.0,66.0,118.0,364.0,446.0,557.0,577.0,425.0,162.0,33.0,12.0,Wheat
22069,40.0,1995,31.721306266833285,-93.0977130767897,7.03,1.86,7.74,10.81,4.77,1.47,5.13,2.79,2.44,2.43,2.99,5.49,49.5,52.6,60.0,64.8,73.6,78.0,82.3,84.4,76.7,65.8,54.4,49.0,59.9,65.2,70.1,76.8,83.9,89.9,92.7,95.7,90.0,80.4,67.5,59.1,39.1,40.0,49.8,52.8,63.3,66.2,71.9,73.0,63.4,51.1,41.2,38.9,495.0,360.0,205.0,79.0,0.0,0.0,0.0,0.0,0.0,74.0,326.0,501.0,14.0,12.0,49.0,72.0,270.0,391.0,537.0,601.0,351.0,98.0,8.0,6.0,Wheat
24019,71.1,1995,38.470133323707884,-76.0240491499248,3.4,2.21,2.45,2.79,4.91,4.16,3.27,0.93,2.99,5.32,4.34,2.39,39.6,34.6,47.2,55.5,63.7,72.8,79.4,77.5,68.8,61.0,43.8,34.2,47.0,44.1,58.0,67.9,74.2,82.4,89.2,88.3,79.3,72.9,53.6,42.2,32.3,25.2,36.3,43.1,53.3,63.1,69.5,66.8,58.2,49.0,34.0,26.3,786.0,850.0,553.0,289.0,94.0,0.0,0.0,0.0,17.0,162.0,635.0,954.0,0.0,0.0,0.0,0.0,55.0,236.0,446.0,389.0,132.0,38.0,0.0,0.0,Wheat
24039,67.0,1995,38.11551584128495,-75.75684232335499,3.12,2.0,1.97,3.15,4.58,3.59,2.91,0.84,2.93,4.96,4.17,2.29,40.1,36.1,47.7,55.6,64.2,72.3,79.6,77.3,69.6,61.6,44.9,35.2,47.1,44.8,57.9,66.9,73.7,81.2,88.9,87.5,79.5,73.4,54.5,43.1,33.1,27.3,37.5,44.2,54.7,63.4,70.3,67.1,59.6,49.8,35.2,27.2,772.0,810.0,537.0,287.0,85.0,0.0,0.0,0.0,13.0,148.0,603.0,924.0,0.0,0.0,0.0,0.0,60.0,222.0,453.0,382.0,150.0,43.0,0.0,0.0,Wheat
24045,70.0,1995,38.372026645066335,-75.62416801509605,3.19,2.15,2.19,3.0,5.11,3.98,2.42,0.8,2.86,5.16,4.19,2.37,39.5,34.9,47.1,54.9,63.2,72.0,79.0,76.8,68.7,60.2,44.0,34.0,47.3,44.5,58.5,68.0,73.8,81.6,89.1,88.1,79.8,73.2,54.4,42.7,31.6,25.3,35.7,41.8,52.7,62.3,68.8,65.6,57.6,47.2,33.6,25.3,791.0,843.0,555.0,306.0,101.0,0.0,0.0,0.0,18.0,179.0,631.0,962.0,0.0,0.0,0.0,0.0,46.0,213.0,433.0,367.0,130.0,30.0,0.0,0.0,Wheat
24047,64.0,1995,38.213059162516664,-75.33113314739914,3.25,1.89,1.75,3.48,4.21,3.6,2.42,0.7,3.51,4.66,4.1,2.5,40.0,35.5,46.7,54.5,62.8,71.2,78.7,76.6,69.0,61.2,44.8,35.1,47.2,44.4,57.1,66.1,72.4,79.9,88.2,87.0,79.0,72.8,54.8,43.4,32.7,26.6,36.3,42.9,53.2,62.5,69.1,66.2,59.1,49.7,34.7,26.9,776.0,827.0,568.0,315.0,108.0,5.0,0.0,0.0,15.0,155.0,607.0,926.0,0.0,0.0,0.0,0.0,40.0,191.0,423.0,359.0,136.0,39.0,0.0,0.0,Wheat
24005,53.8,1995,39.46065326749262,-76.63487284960209,4.09,1.78,2.35,1.83,4.19,2.87,3.83,2.05,3.89,7.12,4.87,2.2,35.6,29.9,45.0,51.9,61.5,71.3,77.7,76.2,66.4,58.6,40.0,31.0,43.0,39.5,56.3,64.8,72.8,81.7,88.0,87.5,76.8,70.4,49.2,38.5,28.2,20.2,33.8,39.1,50.2,60.9,67.4,64.8,56.0,46.8,30.9,23.5,910.0,983.0,618.0,392.0,143.0,0.0,0.0,0.0,46.0,217.0,749.0,1054.0,0.0,0.0,0.0,0.0,35.0,195.0,393.0,347.0,88.0,20.0,0.0,0.0,Wheat
24013,60.8,1995,39.55875738507814,-77.01874038456165,4.21,1.61,1.53,2.04,4.02,3.75,5.18,2.13,3.68,6.23,4.32,2.15,34.4,28.4,43.5,50.3,59.9,69.8,75.8,74.7,65.0,57.4,38.4,29.4,41.4,38.2,54.9,63.5,71.4,80.6,86.2,86.1,76.1,69.4,47.1,36.7,27.3,18.7,32.1,37.2,48.4,59.1,65.4,63.2,53.8,45.3,29.6,22.0,949.0,1023.0,666.0,441.0,181.0,10.0,0.0,0.0,67.0,250.0,798.0,1105.0,0.0,0.0,0.0,0.0,23.0,154.0,334.0,299.0,66.0,13.0,0.0,0.0,Wheat
24021,60.8,1995,39.47385785995449,-77.39763427511517,3.7,1.73,1.32,1.85,4.45,4.18,3.19,2.07,2.5,5.87,4.17,2.64,34.6,29.4,44.0,51.1,60.6,70.2,76.4,75.6,65.3,57.7,38.4,30.1,42.1,38.9,55.5,63.9,72.2,80.7,87.4,87.3,76.8,70.4,47.1,37.9,27.2,19.9,32.6,38.2,48.9,59.7,65.4,64.0,53.8,45.1,29.7,22.2,942.0,996.0,650.0,418.0,165.0,9.0,0.0,0.0,63.0,239.0,799.0,1083.0,0.0,0.0,0.0,0.0,28.0,164.0,353.0,330.0,73.0,13.0,0.0,0.0,Wheat
24025,58.8,1995,39.555735428989365,-76.31306975323041,4.69,2.14,2.37,1.68,4.91,3.26,3.16,1.64,4.32,7.0,4.59,2.45,35.6,30.4,45.5,51.8,61.7,71.5,78.6,76.9,67.5,58.7,40.4,31.1,43.2,39.4,55.8,64.1,72.3,81.3,88.6,88.0,77.9,70.2,49.0,37.8,28.1,21.4,35.3,39.5,51.2,61.7,68.6,65.9,57.2,47.2,31.9,24.3,911.0,968.0,603.0,396.0,137.0,0.0,0.0,0.0,33.0,216.0,737.0,1052.0,0.0,0.0,0.0,0.0,36.0,200.0,423.0,370.0,109.0,21.0,0.0,0.0,Wheat
24027,53.8,1995,39.25113720583749,-76.92719906208998,3.94,1.92,1.93,2.09,4.62,3.22,3.35,3.09,3.29,6.9,5.13,2.28,35.8,30.2,45.0,52.0,61.5,70.8,77.4,76.1,66.3,58.2,39.6,31.1,43.5,39.7,56.8,64.8,73.0,80.9,87.8,87.4,77.4,70.4,48.8,38.4,28.1,20.7,33.2,39.2,50.0,60.8,66.9,64.8,55.3,45.9,30.4,23.8,905.0,974.0,620.0,389.0,144.0,6.0,0.0,0.0,48.0,229.0,763.0,1051.0,0.0,0.0,0.0,0.0,35.0,181.0,383.0,344.0,88.0,16.0,0.0,0.0,Wheat
24031,60.8,1995,39.1369866894667,-77.19945053222197,3.83,1.65,1.69,1.85,4.76,3.54,3.15,2.78,3.19,6.37,4.78,2.26,36.6,30.9,45.6,52.3,61.7,70.8,77.5,76.3,66.6,58.5,39.7,31.9,43.8,40.2,57.0,64.5,72.4,80.2,87.5,87.1,77.3,70.5,48.6,39.3,29.4,21.7,34.1,40.1,50.9,61.5,67.4,65.5,55.9,46.5,30.9,24.5,879.0,954.0,603.0,381.0,140.0,6.0,0.0,0.0,45.0,219.0,758.0,1026.0,0.0,0.0,0.0,0.0,37.0,181.0,387.0,350.0,93.0,17.0,0.0,0.0,Wheat
24043,57.8,1995,39.60237355050317,-77.82085586524563,3.61,1.39,1.12,1.84,4.19,4.38,3.11,2.12,2.04,5.74,3.79,2.56,33.8,29.5,44.2,50.8,60.2,70.2,75.8,75.3,64.2,56.7,37.8,29.7,41.5,39.4,56.2,63.7,72.3,81.0,87.4,87.6,76.5,70.1,46.7,37.6,26.1,19.5,32.1,37.8,48.2,59.5,64.1,63.0,51.9,43.3,29.0,21.8,968.0,995.0,646.0,426.0,175.0,9.0,0.0,0.0,81.0,266.0,815.0,1094.0,0.0,0.0,0.0,0.0,28.0,165.0,334.0,318.0,56.0,10.0,0.0,0.0,Wheat
24003,60.8,1995,39.003170756106066,-76.60531869444493,3.95,1.9,2.08,2.07,4.73,2.7,3.3,1.97,3.15,7.28,4.65,2.36,38.1,32.6,47.3,54.5,63.5,73.2,79.7,78.4,69.0,60.7,41.9,33.8,44.9,41.2,58.2,66.4,73.6,82.3,89.3,88.8,78.8,71.6,50.9,40.9,31.2,23.9,36.4,42.6,53.3,64.2,70.0,68.0,59.2,49.8,33.0,26.8,835.0,908.0,548.0,319.0,104.0,0.0,0.0,0.0,19.0,167.0,692.0,966.0,0.0,0.0,0.0,0.0,56.0,247.0,455.0,415.0,140.0,33.0,0.0,0.0,Wheat
24009,58.8,1995,38.53846411562147,-76.56638271408129,3.77,1.86,2.2,2.77,3.67,4.04,3.9,0.75,2.66,7.68,4.23,2.57,38.7,33.9,47.0,55.6,63.7,72.5,78.9,77.1,68.5,60.6,43.0,34.2,46.0,43.3,58.0,68.3,73.8,81.5,88.4,87.5,78.5,71.7,51.9,41.7,31.4,24.4,35.9,43.0,53.6,63.5,69.4,66.8,58.5,49.4,34.0,26.7,815.0,871.0,559.0,285.0,98.0,0.0,0.0,0.0,23.0,171.0,661.0,954.0,0.0,0.0,0.0,0.0,57.0,229.0,431.0,376.0,127.0,33.0,0.0,0.0,Wheat
24017,49.8,1995,38.509610539001955,-76.99000656485138,3.34,1.64,2.01,2.25,3.97,3.63,4.08,1.09,3.17,7.63,4.47,2.19,38.4,34.3,47.9,55.3,63.9,72.7,79.2,77.9,68.3,60.2,42.7,34.3,46.3,44.3,59.8,68.6,74.8,82.1,89.2,88.6,78.7,71.9,52.6,42.7,30.4,24.2,36.0,41.9,53.0,63.3,69.2,67.2,57.9,48.4,32.8,25.9,826.0,860.0,529.0,296.0,97.0,0.0,0.0,0.0,27.0,179.0,670.0,952.0,0.0,0.0,0.0,0.0,63.0,234.0,440.0,400.0,127.0,29.0,0.0,0.0,Wheat
24033,42.8,1995,38.83288881446123,-76.85077769584437,3.82,1.81,2.23,2.1,4.94,3.53,3.8,1.47,3.26,7.71,4.78,2.36,37.6,32.5,47.4,54.2,63.0,72.4,78.8,77.6,68.3,59.8,41.8,33.6,45.2,42.1,59.0,67.1,73.8,82.0,89.0,88.7,79.0,71.7,51.0,41.5,29.8,23.0,35.8,41.4,52.2,62.7,68.6,66.4,57.7,47.8,32.5,25.8,851.0,909.0,547.0,322.0,113.0,0.0,0.0,0.0,25.0,188.0,697.0,972.0,0.0,0.0,0.0,0.0,52.0,224.0,428.0,389.0,126.0,26.0,0.0,0.0,Wheat
24037,54.8,1995,38.30251065219456,-76.60785881157038,3.33,1.67,2.29,2.74,3.48,3.33,4.43,0.88,2.99,6.92,3.81,2.28,39.4,35.2,47.4,56.2,64.3,73.0,79.3,77.6,68.7,61.1,43.5,34.5,47.1,44.8,58.4,68.8,74.6,81.9,89.0,87.8,78.5,72.2,53.0,42.6,31.6,25.5,36.3,43.5,54.0,64.0,69.6,67.4,58.9,49.9,33.9,26.4,794.0,835.0,547.0,270.0,86.0,0.0,0.0,0.0,21.0,160.0,646.0,945.0,0.0,0.0,0.0,5.0,65.0,242.0,443.0,390.0,133.0,38.0,0.0,0.0,Wheat
24011,64.0,1995,38.8695000229822,-75.83207661305003,3.68,2.41,2.32,2.55,4.79,2.91,2.96,1.36,3.54,6.02,4.63,2.37,38.5,33.1,46.8,54.5,62.7,72.0,78.8,76.8,68.1,60.2,42.4,33.0,46.1,43.1,58.7,67.6,74.0,82.4,89.5,88.4,79.5,72.6,52.4,40.8,31.0,23.1,34.8,41.3,51.4,61.6,68.0,65.1,56.7,47.9,32.4,25.2,821.0,893.0,565.0,319.0,113.0,0.0,0.0,0.0,25.0,178.0,678.0,992.0,0.0,0.0,0.0,0.0,41.0,213.0,426.0,364.0,118.0,30.0,0.0,0.0,Wheat
24015,63.9,1995,39.570571746945596,-75.94073230986457,4.28,2.37,2.42,1.88,4.64,2.38,2.85,2.06,4.2,6.6,4.59,2.27,36.3,30.7,45.5,52.1,61.4,71.3,78.3,76.9,67.8,58.9,40.8,31.3,43.4,39.2,55.6,64.2,71.8,80.7,88.0,87.6,77.8,70.0,49.3,38.0,29.1,22.2,35.4,39.9,51.1,61.9,68.6,66.2,57.7,47.8,32.2,24.6,890.0,960.0,605.0,388.0,141.0,0.0,0.0,0.0,29.0,210.0,728.0,1045.0,0.0,0.0,0.0,0.0,31.0,193.0,413.0,369.0,112.0,21.0,0.0,0.0,Wheat
24029,63.9,1995,39.254280442161544,-76.04095030214293,3.9,2.05,2.08,2.07,5.03,3.05,2.26,2.48,3.78,7.2,4.91,2.33,38.5,32.7,46.8,53.8,62.6,72.2,79.4,77.3,68.7,60.8,41.7,33.1,45.1,41.1,57.3,65.5,72.6,81.3,88.8,87.6,78.8,71.6,50.0,39.9,31.9,24.4,36.2,42.2,52.5,63.2,70.0,67.1,58.6,50.2,33.4,26.3,823.0,903.0,565.0,335.0,116.0,0.0,0.0,0.0,20.0,165.0,700.0,989.0,0.0,0.0,0.0,0.0,42.0,220.0,446.0,383.0,131.0,36.0,0.0,0.0,Wheat
24035,65.9,1995,39.064385875186375,-76.02465562445805,3.99,2.05,2.15,2.27,4.79,3.04,2.27,2.35,3.52,7.15,5.0,2.36,38.6,33.1,46.8,54.0,62.7,72.2,79.2,77.1,68.4,60.8,41.9,33.3,45.5,41.9,57.7,66.0,73.1,81.6,89.0,87.6,79.0,72.0,50.6,40.5,31.8,24.3,35.9,42.0,52.3,62.8,69.4,66.7,57.9,49.6,33.1,26.1,818.0,893.0,564.0,329.0,113.0,0.0,0.0,0.0,22.0,164.0,694.0,982.0,0.0,0.0,0.0,0.0,42.0,219.0,440.0,376.0,126.0,35.0,0.0,0.0,Wheat
24041,67.9,1995,38.76504313764889,-76.09838685316575,4.09,2.1,2.44,2.78,4.76,3.18,3.68,0.93,2.84,6.25,4.59,2.5,39.1,33.8,47.0,54.8,63.1,72.8,79.7,77.7,68.7,61.3,43.5,34.2,45.8,43.0,57.6,66.5,73.3,82.4,89.4,88.0,78.8,72.3,52.6,41.5,32.4,24.6,36.4,43.1,52.9,63.2,70.1,67.5,58.7,50.4,34.4,27.0,803.0,873.0,558.0,309.0,105.0,0.0,0.0,0.0,19.0,154.0,645.0,954.0,0.0,0.0,0.0,0.0,46.0,236.0,456.0,395.0,132.0,40.0,0.0,0.0,Wheat
26035,48.0,1995,43.987925184505904,-84.84808471087581,2.31,0.48,1.56,3.69,1.52,2.91,3.28,3.98,1.78,2.68,3.7,1.4,23.3,18.8,33.9,39.1,53.2,67.9,69.2,71.3,55.4,49.2,28.5,19.7,30.0,28.1,45.8,49.9,66.0,82.4,81.9,81.8,69.6,59.4,36.1,27.6,16.7,9.6,22.1,28.2,40.3,53.3,56.5,60.8,41.1,39.1,20.8,11.8,1292.0,1292.0,963.0,778.0,378.0,42.0,19.0,16.0,292.0,489.0,1096.0,1405.0,0.0,0.0,0.0,0.0,11.0,128.0,149.0,211.0,0.0,0.0,0.0,0.0,Wheat
26051,59.0,1995,43.99087635402269,-84.38780977735016,2.06,0.28,1.52,3.22,1.38,2.67,3.67,3.62,1.85,2.46,3.87,1.4,24.6,19.8,34.6,40.0,54.2,68.2,70.0,71.7,56.2,50.3,29.7,20.7,31.0,28.6,46.3,50.4,66.9,82.4,82.7,82.0,70.5,60.7,37.5,28.8,18.2,11.0,23.0,29.6,41.5,53.9,57.4,61.4,42.0,39.9,21.9,12.6,1253.0,1264.0,941.0,750.0,348.0,36.0,14.0,13.0,267.0,455.0,1060.0,1374.0,0.0,0.0,0.0,0.0,13.0,132.0,170.0,219.0,0.0,0.0,0.0,0.0,Wheat
26057,66.0,1995,43.29265533709891,-84.60505410374184,1.9,0.63,1.44,3.3,1.63,3.27,2.95,4.14,1.33,2.7,4.33,1.03,25.0,21.0,35.9,41.0,55.3,68.8,71.5,73.3,58.3,52.4,30.9,22.9,31.1,29.2,46.7,51.5,66.7,81.9,83.2,83.1,71.6,61.9,38.3,29.2,19.0,12.8,25.2,30.4,44.0,55.8,59.7,63.5,45.0,42.8,23.5,16.5,1239.0,1233.0,901.0,722.0,318.0,31.0,8.0,7.0,212.0,397.0,1024.0,1306.0,0.0,0.0,0.0,0.0,18.0,146.0,208.0,265.0,11.0,5.0,0.0,0.0,Wheat
26073,59.0,1995,43.64060975828055,-84.84664923425134,1.66,0.43,1.29,3.95,1.1,3.31,3.06,4.77,1.68,2.57,3.92,1.05,24.1,19.7,34.9,40.0,54.6,68.9,70.5,72.2,57.1,50.7,29.6,21.5,30.5,28.8,46.2,50.8,66.8,82.5,82.8,82.6,70.7,60.5,37.1,28.4,17.7,10.5,23.5,29.3,42.4,55.4,58.2,61.8,43.6,40.8,22.1,14.6,1268.0,1269.0,934.0,748.0,337.0,30.0,11.0,11.0,242.0,444.0,1062.0,1348.0,0.0,0.0,0.0,0.0,15.0,148.0,181.0,233.0,6.0,0.0,0.0,0.0,Wheat
26107,38.0,1995,43.640707311594554,-85.32464874792139,2.32,0.73,1.42,4.01,1.69,2.39,3.45,4.7,1.74,3.23,4.37,1.06,23.5,19.2,34.2,39.7,53.6,68.2,69.9,71.8,56.3,49.5,28.7,20.4,30.0,29.2,45.7,50.8,66.3,81.6,82.5,82.5,70.3,59.9,37.1,28.1,17.0,9.2,22.7,28.6,40.9,54.8,57.3,61.1,42.3,39.0,20.4,12.7,1286.0,1283.0,954.0,758.0,366.0,38.0,16.0,14.0,265.0,482.0,1088.0,1382.0,0.0,0.0,0.0,0.0,13.0,133.0,168.0,225.0,0.0,0.0,0.0,0.0,Wheat
26111,58.0,1995,43.645174609776895,-84.38795799219278,1.95,0.37,1.53,3.4,1.21,3.03,3.09,3.9,1.68,2.52,4.02,1.22,25.0,20.6,35.6,41.0,55.8,69.2,71.4,72.7,57.9,51.5,30.6,22.2,30.8,28.8,46.2,51.1,67.6,82.5,83.4,82.6,71.4,61.2,38.0,28.8,19.3,12.3,24.9,30.8,43.9,55.9,59.4,62.9,44.4,41.8,23.2,15.5,1239.0,1244.0,913.0,721.0,305.0,27.0,7.0,8.0,221.0,423.0,1032.0,1328.0,0.0,0.0,0.0,0.0,19.0,153.0,206.0,248.0,8.0,0.0,0.0,0.0,Wheat
26117,48.0,1995,43.31067976972353,-85.15255089936772,2.1,0.77,1.53,3.64,1.85,2.64,3.45,3.78,1.41,2.96,4.55,1.19,24.3,20.3,35.1,40.5,54.6,68.4,70.7,72.7,57.5,51.2,29.9,21.8,30.9,29.6,46.5,51.6,66.8,81.8,83.3,83.2,71.6,61.5,37.7,29.1,17.6,11.1,23.7,29.4,42.3,54.9,58.1,62.1,43.4,40.9,22.0,14.6,1263.0,1250.0,927.0,735.0,340.0,36.0,11.0,9.0,233.0,429.0,1054.0,1338.0,0.0,0.0,0.0,0.0,16.0,137.0,188.0,248.0,7.0,0.0,0.0,0.0,Wheat
26133,49.0,1995,43.98998372782543,-85.32556471499889,2.59,0.78,1.43,3.87,1.97,3.08,2.6,4.16,1.81,3.52,3.65,1.4,22.8,18.4,33.5,38.6,52.5,67.6,68.8,71.0,54.6,48.3,27.6,19.2,29.1,27.6,45.1,49.4,65.6,81.6,81.4,81.2,68.7,58.1,35.7,26.8,16.5,9.4,21.9,27.7,39.5,53.6,56.2,60.7,40.5,38.5,19.5,11.5,1309.0,1303.0,976.0,794.0,397.0,47.0,23.0,19.0,311.0,517.0,1122.0,1420.0,0.0,0.0,0.0,0.0,10.0,125.0,140.0,204.0,0.0,0.0,0.0,0.0,Wheat
26011,72.0,1995,44.06506764988756,-83.89480966134848,1.49,0.21,1.38,3.14,1.39,3.09,3.83,4.35,2.16,2.34,3.93,1.56,25.0,19.8,34.5,39.7,54.2,67.7,70.0,71.3,56.4,50.5,30.2,20.9,30.7,28.1,44.8,49.0,66.2,81.0,82.0,80.6,69.6,60.3,37.8,28.6,19.3,11.6,24.2,30.3,42.2,54.3,58.1,62.0,43.2,40.8,22.6,13.2,1239.0,1265.0,944.0,759.0,346.0,41.0,14.0,13.0,261.0,448.0,1044.0,1367.0,0.0,0.0,0.0,0.0,11.0,122.0,170.0,209.0,0.0,0.0,0.0,0.0,Wheat
